"","location","date","new_deaths","total_deaths","new_cases","total_cases","new_tests","total_tests","positive_rate","people_fully_vaccinated","icu_patients","hosp_patients","reproduction_rate","population"
"907","Vietnam",2022-06-27,0,43084,557,10743448,NA,NA,NA,NA,NA,NA,0.94,98186856
"908","Vietnam",2022-06-28,3,43087,637,10744085,NA,NA,NA,NA,NA,NA,0.95,98186856
"909","Vietnam",2022-06-29,0,43087,769,10744854,NA,NA,NA,NA,NA,NA,0.95,98186856
"910","Vietnam",2022-06-30,0,43087,777,10745631,NA,NA,NA,NA,NA,NA,0.96,98186856
"911","Vietnam",2022-07-01,0,43087,839,10746470,NA,NA,NA,NA,NA,NA,0.97,98186856
"912","Vietnam",2022-07-02,0,43087,927,10747397,NA,NA,NA,NA,NA,NA,0.98,98186856
"913","Vietnam",2022-07-03,0,43087,730,10748127,NA,NA,NA,NA,NA,NA,0.99,98186856
"914","Vietnam",2022-07-04,1,43088,512,10748639,NA,NA,NA,NA,NA,NA,1,98186856
"915","Vietnam",2022-07-05,0,43088,685,10749324,NA,NA,NA,NA,NA,NA,1.01,98186856
"916","Vietnam",2022-07-06,1,43089,989,10750313,NA,NA,NA,NA,NA,NA,1.02,98186856
"917","Vietnam",2022-07-07,0,43089,914,10751227,NA,NA,NA,80185029,NA,NA,1.03,98186856
"918","Vietnam",2022-07-08,0,43089,913,10752140,NA,NA,NA,NA,NA,NA,1.03,98186856
"919","Vietnam",2022-07-09,0,43089,802,10752942,NA,NA,NA,NA,NA,NA,1.04,98186856
"920","Vietnam",2022-07-10,0,43089,1406,10754348,NA,NA,NA,NA,NA,NA,1.04,98186856
"921","Vietnam",2022-07-11,0,43089,465,10754813,NA,NA,NA,NA,NA,NA,1.04,98186856
"922","Vietnam",2022-07-12,0,43089,568,10755381,NA,NA,NA,NA,NA,NA,1.05,98186856
"923","Vietnam",2022-07-13,1,43090,873,10756254,NA,NA,NA,NA,NA,NA,1.05,98186856
"924","Vietnam",2022-07-14,0,43090,1003,10757257,NA,NA,NA,NA,NA,NA,1.06,98186856
"925","Vietnam",2022-07-15,0,43090,932,10758189,NA,NA,NA,NA,NA,NA,1.07,98186856
"926","Vietnam",2022-07-16,0,43090,956,10759145,NA,NA,NA,NA,NA,NA,1.07,98186856
"927","Vietnam",2022-07-17,1,43091,705,10759850,NA,NA,NA,NA,NA,NA,1.09,98186856
"928","Vietnam",2022-07-18,0,43091,745,10760595,NA,NA,NA,NA,NA,NA,1.11,98186856
"929","Vietnam",2022-07-19,0,43091,30,10760625,NA,NA,NA,NA,NA,NA,1.12,98186856
"930","Vietnam",2022-07-20,0,43091,1908,10762533,NA,NA,NA,NA,NA,NA,1.13,98186856
"931","Vietnam",2022-07-21,0,43091,1161,10763694,NA,NA,NA,81040637,NA,NA,1.14,98186856
"932","Vietnam",2022-07-22,0,43091,0,10763694,NA,NA,NA,NA,NA,NA,1.14,98186856
"933","Vietnam",2022-07-23,0,43091,0,10763694,NA,NA,NA,NA,NA,NA,1.15,98186856
"934","Vietnam",2022-07-24,1,43092,3506,10767200,NA,NA,NA,NA,NA,NA,1.16,98186856
"935","Vietnam",2022-07-25,0,43092,748,10767948,NA,NA,NA,NA,NA,NA,1.17,98186856
"936","Vietnam",2022-07-26,0,43092,0,10767948,NA,NA,NA,NA,NA,NA,1.18,98186856
"937","Vietnam",2022-07-27,0,43092,2356,10770304,NA,NA,NA,NA,NA,NA,1.19,98186856
"938","Vietnam",2022-07-28,0,43092,2676,10772980,NA,NA,NA,NA,NA,NA,1.16,98186856
"939","Vietnam",2022-07-29,0,43092,0,10772980,NA,NA,NA,NA,NA,NA,1.14,98186856
"940","Vietnam",2022-07-30,0,43092,0,10772980,NA,NA,NA,NA,NA,NA,1.1,98186856
"941","Vietnam",2022-07-31,1,43093,1699,10774679,NA,NA,NA,NA,NA,NA,1.07,98186856
"942","Vietnam",2022-08-01,0,43093,3475,10778154,NA,NA,NA,NA,NA,NA,1.03,98186856
"943","Vietnam",2022-08-02,1,43094,2855,10781009,NA,NA,NA,NA,NA,NA,0.99,98186856
"944","Vietnam",2022-08-03,0,43094,2017,10783026,NA,NA,NA,NA,NA,NA,0.93,98186856
"945","Vietnam",2022-08-04,0,43094,2096,10785122,NA,NA,NA,82004318,NA,NA,0.88,98186856
"946","Vietnam",2022-08-05,0,43094,404846,11189968,NA,NA,NA,NA,NA,NA,0.82,98186856
"947","Vietnam",2022-08-06,0,43094,0,11189968,NA,NA,NA,NA,NA,NA,0.78,98186856
"948","Vietnam",2022-08-07,0,43094,156169,11346137,NA,NA,NA,NA,NA,NA,0.69,98186856
"949","Vietnam",2022-08-08,0,43094,1381,11347518,NA,NA,NA,NA,NA,NA,0.6,98186856
"950","Vietnam",2022-08-09,0,43094,1705,11349223,NA,NA,NA,NA,NA,NA,0.53,98186856
"951","Vietnam",2022-08-10,1,43095,2340,11351563,NA,NA,NA,NA,NA,NA,0.47,98186856
"952","Vietnam",2022-08-11,0,43095,2010,11353573,NA,NA,NA,NA,NA,NA,0.43,98186856
"953","Vietnam",2022-08-12,1,43096,6775,11360348,NA,NA,NA,NA,NA,NA,0.4,98186856
"954","Vietnam",2022-08-13,1,43097,1815,11362163,NA,NA,NA,NA,NA,NA,0.37,98186856
"955","Vietnam",2022-08-14,1,43098,2192,11364355,NA,NA,NA,NA,NA,NA,0.36,98186856
"956","Vietnam",2022-08-15,0,43098,1429,11365784,NA,NA,NA,NA,NA,NA,0.35,98186856
"957","Vietnam",2022-08-16,0,43098,1695,11367479,NA,NA,NA,NA,NA,NA,0.34,98186856
"958","Vietnam",2022-08-17,5,43103,2983,11370462,NA,NA,NA,NA,NA,NA,0.33,98186856
"959","Vietnam",2022-08-18,0,43103,2814,11373276,NA,NA,NA,82993225,NA,NA,0.34,98186856
"960","Vietnam",2022-08-19,0,43103,3295,11376571,NA,NA,NA,NA,NA,NA,0.35,98186856
"961","Vietnam",2022-08-20,2,43105,0,11376571,NA,NA,NA,NA,NA,NA,0.36,98186856
"962","Vietnam",2022-08-21,0,43105,5687,11382258,NA,NA,NA,NA,NA,NA,0.38,98186856
"963","Vietnam",2022-08-22,1,43106,1561,11383819,NA,NA,NA,NA,NA,NA,0.4,98186856
"964","Vietnam",2022-08-23,0,43106,2197,11386016,NA,NA,NA,NA,NA,NA,0.42,98186856
"965","Vietnam",2022-08-24,2,43108,3252,11389268,NA,NA,NA,NA,NA,NA,0.43,98186856
"966","Vietnam",2022-08-25,2,43110,3591,11392859,NA,NA,NA,NA,NA,NA,0.45,98186856
"967","Vietnam",2022-08-26,0,43110,3346,11396205,NA,NA,NA,NA,NA,NA,0.48,98186856
"968","Vietnam",2022-08-27,0,43110,0,11396205,NA,NA,NA,NA,NA,NA,0.5,98186856
"969","Vietnam",2022-08-28,2,43112,5392,11401597,NA,NA,NA,NA,NA,NA,0.53,98186856
"970","Vietnam",2022-08-29,1,43113,1705,11403302,NA,NA,NA,NA,NA,NA,0.55,98186856
"971","Vietnam",2022-08-30,4,43117,2409,11405711,NA,NA,NA,NA,NA,NA,0.57,98186856
"972","Vietnam",2022-08-31,0,43117,3241,11408952,NA,NA,NA,NA,NA,NA,0.59,98186856
"973","Vietnam",2022-09-01,0,43117,2727,11411679,NA,NA,NA,83666271,NA,NA,0.61,98186856
"974","Vietnam",2022-09-02,0,43117,2680,11414359,NA,NA,NA,NA,NA,NA,0.64,98186856
"975","Vietnam",2022-09-03,0,43117,0,11414359,NA,NA,NA,NA,NA,NA,0.67,98186856
"976","Vietnam",2022-09-04,3,43120,3144,11417503,NA,NA,NA,NA,NA,NA,0.71,98186856
"977","Vietnam",2022-09-05,2,43122,1391,11418894,NA,NA,NA,NA,NA,NA,0.75,98186856
"978","Vietnam",2022-09-06,1,43123,2161,11421055,NA,NA,NA,NA,NA,NA,0.78,98186856
"979","Vietnam",2022-09-07,2,43125,3699,11424754,NA,NA,NA,NA,NA,NA,0.8,98186856
"980","Vietnam",2022-09-08,1,43126,3878,11428632,NA,NA,NA,83849273,NA,NA,0.82,98186856
"981","Vietnam",2022-09-09,0,43126,3191,11431823,NA,NA,NA,NA,NA,NA,0.83,98186856
"982","Vietnam",2022-09-10,3,43129,3649,11435472,NA,NA,NA,NA,NA,NA,0.83,98186856
"983","Vietnam",2022-09-11,0,43129,2498,11437970,NA,NA,NA,NA,NA,NA,0.84,98186856
"984","Vietnam",2022-09-12,1,43130,1643,11439613,NA,NA,NA,NA,NA,NA,0.84,98186856
"985","Vietnam",2022-09-13,2,43132,2013,11441626,NA,NA,NA,NA,NA,NA,0.85,98186856
"986","Vietnam",2022-09-14,0,43132,3301,11444927,NA,NA,NA,NA,NA,NA,0.85,98186856
"987","Vietnam",2022-09-15,5,43137,3107,11448034,NA,NA,NA,84072281,NA,NA,0.85,98186856
"988","Vietnam",2022-09-16,0,43137,2965,11450999,NA,NA,NA,NA,NA,NA,0.85,98186856
"989","Vietnam",2022-09-17,1,43138,3080,11454079,NA,NA,NA,NA,NA,NA,0.84,98186856
"990","Vietnam",2022-09-18,1,43139,2479,11456558,NA,NA,NA,NA,NA,NA,0.83,98186856
"991","Vietnam",2022-09-19,2,43141,1891,11458449,NA,NA,NA,NA,NA,NA,0.82,98186856
"992","Vietnam",2022-09-20,1,43142,4955,11463404,NA,NA,NA,NA,NA,NA,0.81,98186856
"993","Vietnam",2022-09-21,4,43146,2287,11465691,NA,NA,NA,NA,NA,NA,0.79,98186856
"994","Vietnam",2022-09-22,0,43146,1928,11467619,NA,NA,NA,84234230,NA,NA,0.77,98186856
"995","Vietnam",2022-09-23,0,43146,1319,11468938,NA,NA,NA,NA,NA,NA,0.76,98186856
"996","Vietnam",2022-09-24,0,43146,2402,11471340,NA,NA,NA,NA,NA,NA,0.75,98186856
"997","Vietnam",2022-09-25,0,43146,961,11472301,NA,NA,NA,NA,NA,NA,0.74,98186856
"998","Vietnam",2022-09-26,0,43146,1432,11473733,NA,NA,NA,NA,NA,NA,0.73,98186856
"999","Vietnam",2022-09-27,1,43147,1588,11475321,NA,NA,NA,NA,NA,NA,0.71,98186856
"1000","Vietnam",2022-09-28,0,43147,1587,11476908,NA,NA,NA,NA,NA,NA,0.7,98186856
"1001","Vietnam",2022-09-29,1,43148,978,11477886,NA,NA,NA,NA,NA,NA,0.69,98186856
"1002","Vietnam",2022-09-30,0,43148,1470,11479356,NA,NA,NA,NA,NA,NA,0.69,98186856
"1003","Vietnam",2022-10-01,1,43149,672,11480028,NA,NA,NA,NA,NA,NA,0.69,98186856
"1004","Vietnam",2022-10-02,0,43149,490,11480518,NA,NA,NA,84374202,NA,NA,0.7,98186856
"1005","Vietnam",2022-10-03,2,43151,796,11481314,NA,NA,NA,NA,NA,NA,0.71,98186856
"1006","Vietnam",2022-10-04,0,43151,1020,11482334,NA,NA,NA,NA,NA,NA,0.71,98186856
"1007","Vietnam",2022-10-05,0,43151,1195,11483529,NA,NA,NA,NA,NA,NA,0.72,98186856
"1008","Vietnam",2022-10-06,0,43151,0,11483529,NA,NA,NA,84389728,NA,NA,0.73,98186856
"1009","Vietnam",2022-10-07,1,43152,437,11483966,NA,NA,NA,NA,NA,NA,0.74,98186856
"1010","Vietnam",2022-10-08,1,43153,1395,11485361,NA,NA,NA,NA,NA,NA,0.75,98186856
"1011","Vietnam",2022-10-09,0,43153,1053,11486414,NA,NA,NA,NA,NA,NA,0.77,98186856
"1012","Vietnam",2022-10-10,0,43153,1045,11487459,NA,NA,NA,NA,NA,NA,0.79,98186856
"1013","Vietnam",2022-10-11,1,43154,1226,11488685,NA,NA,NA,NA,NA,NA,0.8,98186856
"1014","Vietnam",2022-10-12,1,43155,1196,11489881,NA,NA,NA,NA,NA,NA,0.8,98186856
"1015","Vietnam",2022-10-13,0,43155,0,11489881,NA,NA,NA,84393196,NA,NA,0.8,98186856
"1016","Vietnam",2022-10-14,0,43155,1660,11491541,NA,NA,NA,NA,NA,NA,0.8,98186856
"1017","Vietnam",2022-10-15,0,43155,732,11492273,NA,NA,NA,NA,NA,NA,0.81,98186856
"1018","Vietnam",2022-10-16,0,43155,325,11492598,NA,NA,NA,NA,NA,NA,0.81,98186856
"1019","Vietnam",2022-10-17,0,43155,623,11493221,NA,NA,NA,NA,NA,NA,0.82,98186856
"1020","Vietnam",2022-10-18,0,43155,673,11493894,NA,NA,NA,NA,NA,NA,0.82,98186856
"1021","Vietnam",2022-10-19,4,43159,1337,11495231,NA,NA,NA,NA,NA,NA,0.83,98186856
"1022","Vietnam",2022-10-20,0,43159,541,11495772,NA,NA,NA,84433722,NA,NA,0.83,98186856
"1023","Vietnam",2022-10-21,0,43159,582,11496354,NA,NA,NA,NA,NA,NA,0.83,98186856
"1024","Vietnam",2022-10-22,0,43159,475,11496829,NA,NA,NA,NA,NA,NA,0.85,98186856
"1025","Vietnam",2022-10-23,0,43159,158,11496987,NA,NA,NA,NA,NA,NA,0.86,98186856
"1026","Vietnam",2022-10-24,0,43159,546,11497533,NA,NA,NA,NA,NA,NA,0.88,98186856
"1027","Vietnam",2022-10-25,2,43161,514,11498047,NA,NA,NA,NA,NA,NA,0.91,98186856
"1028","Vietnam",2022-10-26,1,43162,826,11498873,NA,NA,NA,NA,NA,NA,0.93,98186856
"1029","Vietnam",2022-10-27,0,43162,484,11499357,NA,NA,NA,84448184,NA,NA,0.96,98186856
"1030","Vietnam",2022-10-28,0,43162,2549,11501906,NA,NA,NA,NA,NA,NA,0.99,98186856
"1031","Vietnam",2022-10-29,1,43163,263,11502169,NA,NA,NA,NA,NA,NA,0.95,98186856
"1032","Vietnam",2022-10-30,0,43163,305,11502474,NA,NA,NA,NA,NA,NA,0.92,98186856
"1033","Vietnam",2022-10-31,0,43163,0,11502474,NA,NA,NA,NA,NA,NA,0.89,98186856
"1034","Vietnam",2022-11-01,0,43163,411,11502885,NA,NA,NA,NA,NA,NA,0.87,98186856
"1035","Vietnam",2022-11-02,1,43164,1206,11504091,NA,NA,NA,NA,NA,NA,0.86,98186856
"1036","Vietnam",2022-11-03,1,43165,819,11504910,NA,NA,NA,84467885,NA,NA,0.85,98186856
"1037","Vietnam",2022-11-04,0,43165,359,11505269,NA,NA,NA,NA,NA,NA,0.83,98186856
"1038","Vietnam",2022-11-05,0,43165,339,11505608,NA,NA,NA,NA,NA,NA,0.83,98186856
"1039","Vietnam",2022-11-06,1,43166,241,11505849,NA,NA,NA,NA,NA,NA,0.83,98186856
"1040","Vietnam",2022-11-07,0,43166,365,11506214,NA,NA,NA,NA,NA,NA,0.83,98186856
"1041","Vietnam",2022-11-08,0,43166,442,11506656,NA,NA,NA,NA,NA,NA,0.83,98186856
"1042","Vietnam",2022-11-09,0,43166,468,11507124,NA,NA,NA,NA,NA,NA,0.84,98186856
"1043","Vietnam",2022-11-10,0,43166,416,11507540,NA,NA,NA,NA,NA,NA,0.84,98186856
"1044","Vietnam",2022-11-11,0,43166,630,11508170,NA,NA,NA,NA,NA,NA,0.85,98186856
"1045","Vietnam",2022-11-12,0,43166,277,11508447,NA,NA,NA,NA,NA,NA,0.86,98186856
"1046","Vietnam",2022-11-13,0,43166,242,11508689,NA,NA,NA,NA,NA,NA,0.87,98186856
"1047","Vietnam",2022-11-14,0,43166,203,11508892,NA,NA,NA,NA,NA,NA,0.88,98186856
"1048","Vietnam",2022-11-15,0,43166,581,11509473,NA,NA,NA,NA,NA,NA,0.9,98186856
"1049","Vietnam",2022-11-16,1,43167,502,11509975,NA,NA,NA,NA,NA,NA,0.91,98186856
"1050","Vietnam",2022-11-17,0,43167,509,11510484,NA,NA,NA,84690714,NA,NA,0.91,98186856
"1051","Vietnam",2022-11-18,1,43168,259,11510743,NA,NA,NA,NA,NA,NA,0.92,98186856
"1052","Vietnam",2022-11-19,1,43169,435,11511178,NA,NA,NA,NA,NA,NA,0.93,98186856
"1053","Vietnam",2022-11-20,0,43169,274,11511452,NA,NA,NA,NA,NA,NA,0.94,98186856
"1054","Vietnam",2022-11-21,0,43169,370,11511822,NA,NA,NA,NA,NA,NA,0.95,98186856
"1055","Vietnam",2022-11-22,0,43169,316,11512138,NA,NA,NA,NA,NA,NA,0.96,98186856
"1056","Vietnam",2022-11-23,0,43169,546,11512684,NA,NA,NA,NA,NA,NA,0.98,98186856
"1057","Vietnam",2022-11-24,1,43170,489,11513173,NA,NA,NA,NA,NA,NA,0.99,98186856
"1058","Vietnam",2022-11-25,0,43170,574,11513747,NA,NA,NA,NA,NA,NA,1,98186856
"1059","Vietnam",2022-11-26,0,43170,427,11514174,NA,NA,NA,NA,NA,NA,1.01,98186856
"1060","Vietnam",2022-11-27,0,43170,358,11514532,NA,NA,NA,NA,NA,NA,1.01,98186856
"1061","Vietnam",2022-11-28,0,43170,333,11514865,NA,NA,NA,NA,NA,NA,1,98186856
"1062","Vietnam",2022-11-29,2,43172,558,11515423,NA,NA,NA,NA,NA,NA,1,98186856
"1063","Vietnam",2022-11-30,0,43172,485,11515908,NA,NA,NA,NA,NA,NA,1,98186856
"1064","Vietnam",2022-12-01,4,43176,581,11516489,NA,NA,NA,85239151,NA,NA,0.99,98186856
"1065","Vietnam",2022-12-02,1,43177,635,11517124,NA,NA,NA,NA,NA,NA,0.98,98186856
"1066","Vietnam",2022-12-03,0,43177,393,11517517,NA,NA,NA,NA,NA,NA,0.97,98186856
"1067","Vietnam",2022-12-04,0,43177,205,11517722,NA,NA,NA,NA,NA,NA,0.96,98186856
"1068","Vietnam",2022-12-05,0,43177,427,11518149,NA,NA,NA,NA,NA,NA,0.95,98186856
"1069","Vietnam",2022-12-06,1,43178,362,11518511,NA,NA,NA,NA,NA,NA,0.94,98186856
"1070","Vietnam",2022-12-07,0,43178,500,11519011,NA,NA,NA,NA,NA,NA,0.93,98186856
"1071","Vietnam",2022-12-08,0,43178,528,11519539,NA,NA,NA,NA,NA,NA,0.92,98186856
"1072","Vietnam",2022-12-09,0,43178,498,11520037,NA,NA,NA,NA,NA,NA,0.9,98186856
"1073","Vietnam",2022-12-10,0,43178,408,11520445,NA,NA,NA,NA,NA,NA,0.89,98186856
"1074","Vietnam",2022-12-11,0,43178,194,11520639,NA,NA,NA,NA,NA,NA,0.87,98186856
"1075","Vietnam",2022-12-12,1,43179,383,11521022,NA,NA,NA,NA,NA,NA,0.86,98186856
"1076","Vietnam",2022-12-13,0,43179,366,11521388,NA,NA,NA,NA,NA,NA,0.84,98186856
"1077","Vietnam",2022-12-14,0,43179,320,11521708,NA,NA,NA,NA,NA,NA,0.82,98186856
"1078","Vietnam",2022-12-15,0,43179,0,11521708,NA,NA,NA,85553108,NA,NA,0.81,98186856
"1079","Vietnam",2022-12-16,0,43179,723,11522431,NA,NA,NA,NA,NA,NA,0.79,98186856
"1080","Vietnam",2022-12-17,0,43179,319,11522750,NA,NA,NA,NA,NA,NA,0.78,98186856
"1081","Vietnam",2022-12-18,0,43179,177,11522927,NA,NA,NA,NA,NA,NA,0.77,98186856
"1082","Vietnam",2022-12-19,1,43180,234,11523161,NA,NA,NA,NA,NA,NA,0.75,98186856
"1083","Vietnam",2022-12-20,0,43180,206,11523367,NA,NA,NA,NA,NA,NA,0.73,98186856
"1084","Vietnam",2022-12-21,1,43181,200,11523567,NA,NA,NA,NA,NA,NA,0.71,98186856
"1085","Vietnam",2022-12-22,0,43181,0,11523567,NA,NA,NA,85705657,NA,NA,0.7,98186856
"1086","Vietnam",2022-12-23,0,43181,526,11524093,NA,NA,NA,NA,NA,NA,0.7,98186856
"1087","Vietnam",2022-12-24,0,43181,109,11524202,NA,NA,NA,NA,NA,NA,0.69,98186856
"1088","Vietnam",2022-12-25,3,43184,0,11524202,NA,NA,NA,NA,NA,NA,0.69,98186856
"1089","Vietnam",2022-12-26,0,43184,71,11524273,NA,NA,NA,NA,NA,NA,0.68,98186856
"1090","Vietnam",2022-12-27,0,43184,163,11524436,NA,NA,NA,NA,NA,NA,0.68,98186856
"1091","Vietnam",2022-12-28,0,43184,211,11524647,NA,NA,NA,NA,NA,NA,0.67,98186856
"1092","Vietnam",2022-12-29,0,43184,366,11525013,NA,NA,NA,NA,NA,NA,0.66,98186856
"1093","Vietnam",2022-12-30,0,43184,131,11525144,NA,NA,NA,NA,NA,NA,0.65,98186856
"1094","Vietnam",2022-12-31,2,43186,87,11525231,NA,NA,NA,NA,NA,NA,0.64,98186856
"1095","Vietnam",2023-01-01,0,43186,0,11525231,NA,NA,NA,NA,NA,NA,0.63,98186856
"1096","Vietnam",2023-01-02,0,43186,105,11525336,NA,NA,NA,NA,NA,NA,0.63,98186856
"1097","Vietnam",2023-01-03,0,43186,72,11525408,NA,NA,NA,NA,NA,NA,NA,98186856
"1098","Vietnam",2023-01-04,0,43186,83,11525491,NA,NA,NA,NA,NA,NA,NA,98186856
"1099","Vietnam",2023-01-05,0,43186,80,11525571,NA,NA,NA,85848363,NA,NA,NA,98186856
"1100","Vietnam",2023-01-06,0,43186,75,11525646,NA,NA,NA,NA,NA,NA,NA,98186856
"1101","Vietnam",2023-01-07,0,43186,65,11525711,NA,NA,NA,NA,NA,NA,NA,98186856
"1102","Vietnam",2023-01-08,0,43186,52,11525763,NA,NA,NA,NA,NA,NA,NA,98186856
"1103","Vietnam",2023-01-09,0,43186,71,11525834,NA,NA,NA,NA,NA,NA,NA,98186856
"1104","Vietnam",2023-01-10,0,43186,77,11525911,NA,NA,NA,NA,NA,NA,NA,98186856
"1105","Vietnam",2023-01-11,0,43186,35,11525946,NA,NA,NA,NA,NA,NA,NA,98186856
"1106","Vietnam",2023-01-12,0,43186,88,11526034,NA,NA,NA,NA,NA,NA,NA,98186856
"1107","Vietnam",2023-01-13,0,43186,55,11526089,NA,NA,NA,NA,NA,NA,NA,98186856
"1108","Vietnam",2023-01-14,0,43186,29,11526118,NA,NA,NA,NA,NA,NA,NA,98186856
"1109","Vietnam",2023-01-15,0,43186,22,11526140,NA,NA,NA,NA,NA,NA,NA,98186856
"1110","Vietnam",2023-01-16,0,43186,27,11526167,NA,NA,NA,NA,NA,NA,NA,98186856
"1111","Vietnam",2023-01-17,0,43186,46,11526213,NA,NA,NA,NA,NA,NA,NA,98186856
"1112","Vietnam",2023-01-18,0,43186,41,11526254,NA,NA,NA,NA,NA,NA,NA,98186856
"1113","Vietnam",2023-01-19,0,43186,30,11526284,NA,NA,NA,NA,NA,NA,NA,98186856
"1114","Vietnam",2023-01-20,0,43186,17,11526301,NA,NA,NA,NA,NA,NA,NA,98186856
"1115","Vietnam",2023-01-21,0,43186,17,11526318,NA,NA,NA,NA,NA,NA,NA,98186856
"1116","Vietnam",2023-01-22,0,43186,11,11526329,NA,NA,NA,NA,NA,NA,NA,98186856
"1117","Vietnam",2023-01-23,0,43186,3,11526332,NA,NA,NA,NA,NA,NA,NA,98186856
"1118","Vietnam",2023-01-24,0,43186,7,11526339,NA,NA,NA,NA,NA,NA,NA,98186856
"1119","Vietnam",2023-01-25,0,43186,9,11526348,NA,NA,NA,NA,NA,NA,NA,98186856
"1120","Vietnam",2023-01-26,0,43186,17,11526365,NA,NA,NA,NA,NA,NA,NA,98186856
"1121","Vietnam",2023-01-27,0,43186,12,11526377,NA,NA,NA,NA,NA,NA,NA,98186856
"1122","Vietnam",2023-01-28,0,43186,18,11526395,NA,NA,NA,NA,NA,NA,NA,98186856
"1123","Vietnam",2023-01-29,0,43186,13,11526408,NA,NA,NA,NA,NA,NA,NA,98186856
"1124","Vietnam",2023-01-30,0,43186,74,11526482,NA,NA,NA,NA,NA,NA,NA,98186856
"1125","Vietnam",2023-01-31,0,43186,15,11526497,NA,NA,NA,NA,NA,NA,NA,98186856
"1126","Vietnam",2023-02-01,0,43186,11,11526508,NA,NA,NA,NA,NA,NA,NA,98186856
"1127","Vietnam",2023-02-02,0,43186,0,11526508,NA,NA,NA,NA,NA,NA,NA,98186856
"1128","Vietnam",2023-02-03,0,43186,51,11526559,NA,NA,NA,NA,NA,NA,NA,98186856
"1129","Vietnam",2023-02-04,0,43186,7,11526566,NA,NA,NA,NA,NA,NA,NA,98186856
"1130","Vietnam",2023-02-05,0,43186,0,11526566,NA,NA,NA,NA,NA,NA,NA,98186856
"1131","Vietnam",2023-02-06,0,43186,11,11526577,NA,NA,NA,NA,NA,NA,NA,98186856
"1132","Vietnam",2023-02-07,0,43186,14,11526591,NA,NA,NA,NA,NA,NA,NA,98186856
"1133","Vietnam",2023-02-08,0,43186,19,11526610,NA,NA,NA,NA,NA,NA,NA,98186856
"1134","Vietnam",2023-02-09,0,43186,17,11526627,NA,NA,NA,NA,NA,NA,NA,98186856
"1135","Vietnam",2023-02-10,0,43186,13,11526640,NA,NA,NA,NA,NA,NA,NA,98186856
"1136","Vietnam",2023-02-11,0,43186,11,11526651,NA,NA,NA,NA,NA,NA,NA,98186856
"1137","Vietnam",2023-02-12,0,43186,41,11526692,NA,NA,NA,NA,NA,NA,NA,98186856
"1138","Vietnam",2023-02-13,0,43186,12,11526704,NA,NA,NA,NA,NA,NA,NA,98186856
"1139","Vietnam",2023-02-14,0,43186,50,11526754,NA,NA,NA,NA,NA,NA,NA,98186856
"1140","Vietnam",2023-02-15,0,43186,19,11526773,NA,NA,NA,NA,NA,NA,NA,98186856
"1141","Vietnam",2023-02-16,0,43186,13,11526786,NA,NA,NA,NA,NA,NA,NA,98186856
"1142","Vietnam",2023-02-17,0,43186,13,11526799,NA,NA,NA,NA,NA,NA,NA,98186856
"1143","Vietnam",2023-02-18,0,43186,7,11526806,NA,NA,NA,NA,NA,NA,NA,98186856
"1144","Vietnam",2023-02-19,0,43186,4,11526810,NA,NA,NA,NA,NA,NA,NA,98186856
"1145","Vietnam",2023-02-20,0,43186,15,11526825,NA,NA,NA,NA,NA,NA,NA,98186856
"1146","Vietnam",2023-02-21,0,43186,9,11526834,NA,NA,NA,NA,NA,NA,NA,98186856
"1147","Vietnam",2023-02-22,0,43186,24,11526858,NA,NA,NA,NA,NA,NA,NA,98186856
"1148","Vietnam",2023-02-23,0,43186,12,11526870,NA,NA,NA,NA,NA,NA,NA,98186856
"1149","Vietnam",2023-02-24,0,43186,11,11526881,NA,NA,NA,NA,NA,NA,NA,98186856
"1150","Vietnam",2023-02-25,0,43186,10,11526891,NA,NA,NA,NA,NA,NA,NA,98186856
"1151","Vietnam",2023-02-26,0,43186,10,11526901,NA,NA,NA,NA,NA,NA,NA,98186856
"1152","Vietnam",2023-02-27,0,43186,4,11526905,NA,NA,NA,NA,NA,NA,NA,98186856
"1153","Vietnam",2023-02-28,0,43186,12,11526917,NA,NA,NA,NA,NA,NA,NA,98186856
"1154","Vietnam",2023-03-01,0,43186,9,11526926,NA,NA,NA,NA,NA,NA,NA,98186856
"1155","Vietnam",2023-03-02,0,43186,11,11526937,NA,NA,NA,NA,NA,NA,NA,98186856
"1156","Vietnam",2023-03-03,0,43186,13,11526950,NA,NA,NA,NA,NA,NA,NA,98186856
"1157","Vietnam",2023-03-04,0,43186,12,11526962,NA,NA,NA,NA,NA,NA,NA,98186856
"1158","Vietnam",2023-03-05,0,43186,4,11526966,NA,NA,NA,NA,NA,NA,NA,98186856
"1159","Vietnam",2023-03-06,0,43186,0,11526966,NA,NA,NA,NA,NA,NA,NA,98186856
"1160","Vietnam",2023-03-07,0,43186,20,11526986,NA,NA,NA,NA,NA,NA,NA,98186856
"1161","Vietnam",2023-03-08,0,43186,8,11526994,NA,NA,NA,NA,NA,NA,NA,98186856
"1162","Vietnam",2023-03-09,0,43186,18,11527012,NA,NA,NA,NA,NA,NA,NA,98186856
"1163","Vietnam",2023-03-10,0,43186,14,11527026,NA,NA,NA,NA,NA,NA,NA,98186856
"1164","Vietnam",2023-03-11,0,43186,7,11527033,NA,NA,NA,NA,NA,NA,NA,98186856
"1165","Vietnam",2023-03-12,0,43186,4,11527037,NA,NA,NA,NA,NA,NA,NA,98186856
